t [s],a [m/s^2],v [km/h],d [km],Pel [kW],FT [kN],E [kWh],I [A],R0 [N/kN],R0 [kN],Re [kN],R [kN]
864,0.0,0.0,26.02425647586318,190.0,0.0,249.6856016549094,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
865,0.0,0.0,26.02425647586318,190.0,0.0,249.73837943268717,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
866,0.0,0.0,26.02425647586318,190.0,0.0,249.79115721046495,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
867,0.0,0.0,26.02425647586318,190.0,0.0,249.84393498824272,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
868,0.0,0.0,26.02425647586318,190.0,0.0,249.8967127660205,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
869,0.0,0.0,26.02425647586318,190.0,0.0,249.94949054379828,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
870,0.0,0.0,26.02425647586318,190.0,0.0,250.00226832157605,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
871,0.0,0.0,26.02425647586318,190.0,0.0,250.05504609935383,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
872,0.0,0.0,26.02425647586318,190.0,0.0,250.1078238771316,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
873,0.0,0.0,26.02425647586318,190.0,0.0,250.16060165490939,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
874,0.0,0.0,26.02425647586318,190.0,0.0,250.21337943268716,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
875,0.0,0.0,26.02425647586318,190.0,0.0,250.26615721046494,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
876,0.0,0.0,26.02425647586318,190.0,0.0,250.31893498824272,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
877,0.0,0.0,26.02425647586318,190.0,0.0,250.3717127660205,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
878,0.0,0.0,26.02425647586318,190.0,0.0,250.42449054379827,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
879,0.0,0.0,26.02425647586318,190.0,0.0,250.47726832157605,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
880,0.0,0.0,26.02425647586318,190.0,0.0,250.53004609935383,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
881,0.0,0.0,26.02425647586318,190.0,0.0,250.5828238771316,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
882,0.0,0.0,26.02425647586318,190.0,0.0,250.63560165490938,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
883,0.0,0.0,26.02425647586318,190.0,0.0,250.68837943268716,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
884,0.0,0.0,26.02425647586318,190.0,0.0,250.74115721046493,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
885,0.0,0.0,26.02425647586318,190.0,0.0,250.7939349882427,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
886,0.0,0.0,26.02425647586318,190.0,0.0,250.8467127660205,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
887,0.0,0.0,26.02425647586318,190.0,0.0,250.89949054379827,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
888,0.0,0.0,26.02425647586318,190.0,0.0,250.95226832157604,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
889,0.0,0.0,26.02425647586318,190.0,0.0,251.00504609935382,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
890,0.0,0.0,26.02425647586318,190.0,0.0,251.0578238771316,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
891,0.0,0.0,26.02425647586318,190.0,0.0,251.11060165490937,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
892,0.0,0.0,26.02425647586318,190.0,0.0,251.16337943268715,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
893,0.0,0.0,26.02425647586318,190.0,0.0,251.21615721046493,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
894,0.0,0.0,26.02425647586318,190.0,0.0,251.2689349882427,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
895,0.0,0.0,26.02425647586318,190.0,0.0,251.32171276602048,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
896,0.0,0.0,26.02425647586318,190.0,0.0,251.37449054379826,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
897,0.0,0.0,26.02425647586318,190.0,0.0,251.42726832157604,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
898,0.0,0.0,26.02425647586318,190.0,0.0,251.4800460993538,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
899,0.0,0.0,26.02425647586318,190.0,0.0,251.5328238771316,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
900,0.0,0.0,26.02425647586318,190.0,0.0,251.58560165490937,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
901,0.0,0.0,26.02425647586318,190.0,0.0,251.63837943268715,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
902,0.0,0.0,26.02425647586318,190.0,0.0,251.69115721046492,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
903,0.0,0.0,26.02425647586318,190.0,0.0,251.7439349882427,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
904,0.0,0.0,26.02425647586318,190.0,0.0,251.79671276602048,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
905,0.0,0.0,26.02425647586318,190.0,0.0,251.84949054379825,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
906,0.0,0.0,26.02425647586318,190.0,0.0,251.90226832157603,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
907,0.0,0.0,26.02425647586318,190.0,0.0,251.9550460993538,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
908,0.0,0.0,26.02425647586318,190.0,0.0,252.00782387713159,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
909,0.0,0.0,26.02425647586318,190.0,0.0,252.06060165490936,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
910,0.0,0.0,26.02425647586318,190.0,0.0,252.11337943268714,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
911,0.0,0.0,26.02425647586318,190.0,0.0,252.16615721046492,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
912,0.0,0.0,26.02425647586318,190.0,0.0,252.2189349882427,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
913,0.0,0.0,26.02425647586318,190.0,0.0,252.27171276602047,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
914,0.0,0.0,26.02425647586318,190.0,0.0,252.32449054379825,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
915,0.0,0.0,26.02425647586318,190.0,0.0,252.37726832157603,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
916,0.0,0.0,26.02425647586318,190.0,0.0,252.4300460993538,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
917,0.0,0.0,26.02425647586318,190.0,0.0,252.48282387713158,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
918,0.0,0.0,26.02425647586318,190.0,0.0,252.53560165490936,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
919,0.0,0.0,26.02425647586318,190.0,0.0,252.58837943268713,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
920,0.0,0.0,26.02425647586318,190.0,0.0,252.6411572104649,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
921,0.0,0.0,26.02425647586318,190.0,0.0,252.6939349882427,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
922,0.0,0.0,26.02425647586318,190.0,0.0,252.74671276602047,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
923,0.0,0.0,26.02425647586318,190.0,0.0,252.79949054379824,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
924,0.0,0.0,26.02425647586318,190.0,0.0,252.85226832157602,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
925,0.0,0.0,26.02425647586318,190.0,0.0,252.9050460993538,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
926,0.0,0.0,26.02425647586318,190.0,0.0,252.95782387713157,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
927,0.0,0.0,26.02425647586318,190.0,0.0,253.01060165490935,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
928,0.0,0.0,26.02425647586318,190.0,0.0,253.06337943268713,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
929,0.0,0.0,26.02425647586318,190.0,0.0,253.1161572104649,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
930,0.0,0.0,26.02425647586318,190.0,0.0,253.16893498824268,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
931,0.0,0.0,26.02425647586318,190.0,0.0,253.22171276602046,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
932,0.0,0.0,26.02425647586318,190.0,0.0,253.27449054379824,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
933,0.0,0.0,26.02425647586318,190.0,0.0,253.327268321576,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
934,0.0,0.0,26.02425647586318,190.0,0.0,253.3800460993538,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
935,0.0,0.0,26.02425647586318,190.0,0.0,253.43282387713157,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
936,0.0,0.0,26.02425647586318,190.0,0.0,253.48560165490935,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
937,0.0,0.0,26.02425647586318,190.0,0.0,253.53837943268712,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
938,0.0,0.0,26.02425647586318,190.0,0.0,253.5911572104649,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
939,0.0,0.0,26.02425647586318,190.0,0.0,253.64393498824268,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
940,0.2256361789736819,0.0,26.02425647586318,190.0,80.0,253.69671276602045,63.333333333333336,1.556471158507028,4.7249865,5.451897916594115,10.176884416594115
941,0.22563490801024957,0.8122902443052549,26.024369293952667,212.5636178973682,80.0,253.7557582154364,70.85453929912273,1.5566007164512052,4.725379799634149,5.451897916594115,10.177277716228266
942,0.2256310951485887,1.6245759131421533,26.024707747585644,235.12710869839316,80.0,253.82107130118595,78.37570289946439,1.5569893873646452,4.726559689675097,5.451897916594115,10.178457606269214
943,0.22562474051756104,2.4368478556770725,26.025271834220202,257.690218213252,80.0,253.8926519173563,85.89673940441735,1.5576371581116057,4.728526130246614,5.451897916594115,10.180424046840729
944,0.22561584436056226,3.2490969215402923,26.026061548772596,280.25269226500814,80.0,253.9704998874299,93.41756408833604,1.5585440038811036,4.731279046029885,5.451897916594115,10.183176962624
945,0.2256044070355021,4.061313961238317,26.027076883617426,302.81427670106433,80.0,254.0546149642913,100.93809223368811,1.55970988818897,4.734818326269754,5.451897916594115,10.18671624286387
946,0.22559042901477305,4.873489826566124,26.028317828587955,325.37471740461456,80.0,254.144996830237,108.45823913487152,1.5611347628810237,4.739143824784358,5.451897916594115,10.191041741378474
947,0.22557391088520837,5.685615371019307,26.029784370976508,347.9337603060918,80.0,254.2416450969887,115.9779201020306,1.5628185681373608,4.744255359978144,5.451897916594115,10.19615327657226
948,0.22555485334802902,6.497681450206057,26.03147649553501,370.49115139461264,80.0,254.34455930570942,123.49705046487087,1.5647612324777607,4.750152714858285,5.451897916594115,10.202050631452401
949,0.22553325721877973,7.309678922258962,26.03339418447563,393.0466367294156,80.0,254.45373892702315,131.01554557647185,1.5669626727682084,4.756835637054479,5.451897916594115,10.208733553648596
950,0.225509123427254,8.121598648246568,26.03553741747153,415.59996245129355,80.0,254.5691833610374,138.53332081709786,1.569422794228533,4.764303838842133,5.451897916594115,10.216201755436249
951,0.22548245301740813,8.933431492584683,26.03790617165776,438.15087479401893,80.0,254.6908919373691,146.0502915980063,1.5721414904411548,4.772556997168922,5.451897916594115,10.224454913763038
952,0.22545324714726495,9.745168323447352,26.04050042163221,460.6991200957597,80.0,254.81886391517347,153.56637336525324,1.575118643360951,4.781594753684735,5.451897916594115,10.233492670278851
953,0.22542150708880562,10.556800013177504,26.04332013945674,483.2444448104862,80.0,254.95309848317638,161.08148160349538,1.5783541233262248,4.791416714774977,5.451897916594115,10.243314631369092
954,0.22538723422785145,11.368317438697204,26.04636529465839,505.78659551936676,80.0,255.09359475970953,168.59553183978892,1.5818477890707898,4.8020224515972485,5.451897916594115,10.253920368191364
955,0.22535043006393438,12.179711481917469,26.049635854230697,528.3253189421519,80.0,255.240351792749,176.10843964738396,1.5855994877371578,4.8134115001213855,5.451897916594115,10.265309416715501
956,0.22531109621015685,12.990973030147634,26.053131782635152,550.8603619485453,80.0,255.39336855995694,183.62012064951512,1.589609054890829,4.825583361172837,5.451897916594115,10.277481277766954
957,0.22526923439304078,13.802092976504198,26.05685304180274,573.391471569561,80.0,255.55264396872627,191.13049052318698,1.5938763145356902,4.838537500479411,5.451897916594115,10.290435417073528
958,0.22522484645236557,14.613062220319145,26.060799591135634,595.9183950088651,80.0,255.71817685622872,198.63946500295506,1.5984010791305079,4.85227334872134,5.451897916594115,10.304171265315455
959,0.2251779343409959,15.423871667547662,26.064971387508947,618.4408796541016,80.0,255.88996598946596,206.14695988470055,1.6031831496065212,4.8667903015846905,5.451897916594115,10.318688218178806
960,0.22512850012469796,16.23451223117525,26.069368385272657,640.9586730882013,80.0,256.0680100653238,213.65289102940045,1.6082223153861281,4.88208771981809,5.451897916594115,10.333985636412207
961,0.22507654598194574,17.04497483162416,26.0739905362536,663.471523100671,80.0,256.2523077106295,221.15717436689033,1.6135183544026632,4.8981649292927605,5.451897916594115,10.350062845886876
962,0.2250220742037163,17.855250397159164,26.0788377897576,685.9791776988657,80.0,256.4428574822125,228.6597258996219,1.6190710331212632,4.915021221065869,5.451897916594115,10.366919137659984
963,0.22496508719327427,18.66532986429254,26.08391009257169,708.4813851192373,80.0,256.63965786696787,236.16046170641246,1.624880106560819,4.932655851447159,5.451897916594115,10.384553768041274
964,0.22490558746594608,19.475204178188328,26.08920738896648,730.9778938385646,80.0,256.842707281923,243.65929794618816,1.6309453183170053,4.951068042068867,5.451897916594115,10.402965958662982
965,0.22484357764888338,20.284864293065734,26.0947296206986,753.4684525851592,80.0,257.0520040743078,251.15615086171974,1.6372664005863924,4.970256979958916,5.451897916594115,10.422154896553032
966,0.22477906048081603,21.094301172601714,26.100476727013277,775.9528103500476,80.0,257.26754652162725,258.65093678334915,1.643843074191628,4.9902218176173605,5.451897916594115,10.442119734211476
967,0.22471203881179444,21.90350579033265,26.106448644647017,798.4307163981291,80.0,257.48933283173784,266.1435721327097,1.6506750486076887,5.01096167309608,5.451897916594115,10.462859589690197
